agent_id,capabilities,created_at,handshake_nonce,handshake_signature,id,labels,last_seen,manifestationStrength,name,public_key,registered_at,status,task_count,trusted,type,updated_at
mostly14-1004-47f6-8c8e-1946d4c32e1e,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly14-1004-47f6-8c8e-1946d4c32e1e,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-01-18T18:03:09.000000000+00:00
mostly89-c39b-4880-b502-0d90371eaf1d,"['Analysis', 'MoStar-Logic']",2025-02-27T13:02:17.000000000+00:00,,,mostly89-c39b-4880-b502-0d90371eaf1d,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-03-20T15:51:18.000000000+00:00
mostlya0-bae5-4360-b251-14b718306b09,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlya0-bae5-4360-b251-14b718306b09,MindLayer:Agent,,0.85,agent_nlp_core,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly56-6149-4152-be8f-4392d0d93689,"['Analysis', 'MoStar-Logic']",2024-11-28T08:13:10.000000000+00:00,,,mostly56-6149-4152-be8f-4392d0d93689,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-08T10:29:57.000000000+00:00
mostly57-fbbc-487e-894e-a96ab89263db,"['Analysis', 'MoStar-Logic']",2024-11-05T07:40:12.000000000+00:00,,,mostly57-fbbc-487e-894e-a96ab89263db,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-04-16T16:13:21.000000000+00:00
mostly65-a11d-47f8-a9e4-3199320ab840,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly65-a11d-47f8-a9e4-3199320ab840,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyae-bc4a-4cd9-be68-82315147c4ea,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyae-bc4a-4cd9-be68-82315147c4ea,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,6,,,2025-04-22T10:20:45.000000000+00:00
mostlyb2-dddf-44bb-9c3b-bf047a0dab40,"['Analysis', 'MoStar-Logic']",2024-08-29T16:54:15.000000000+00:00,,,mostlyb2-dddf-44bb-9c3b-bf047a0dab40,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-05-11T15:04:49.000000000+00:00
mostlya3-6ae5-4943-bfbb-474fc257f77e,"['Analysis', 'MoStar-Logic']",2024-11-03T07:58:48.000000000+00:00,,,mostlya3-6ae5-4943-bfbb-474fc257f77e,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-01-18T15:17:59.000000000+00:00
mostlye1-f111-4895-b7d3-4187cde61128,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlye1-f111-4895-b7d3-4187cde61128,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-01-09T21:06:24.000000000+00:00
mostly95-4bed-4e52-93ca-f5af69734fad,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly95-4bed-4e52-93ca-f5af69734fad,MindLayer:Agent,,0.85,agent_alpha,,,online,6,,,2025-01-17T14:26:16.000000000+00:00
mostly3f-add6-437c-8e2e-9d49c506c2a0,"['Analysis', 'MoStar-Logic']",2024-08-22T08:26:37.000000000+00:00,,,mostly3f-add6-437c-8e2e-9d49c506c2a0,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-07T10:54:09.000000000+00:00
mostly56-03af-411c-ba81-ddd0a7ad16f1,"['Analysis', 'MoStar-Logic']",2024-08-24T20:21:47.000000000+00:00,,,mostly56-03af-411c-ba81-ddd0a7ad16f1,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly86-94e9-4376-8219-13865059ea76,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly86-94e9-4376-8219-13865059ea76,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyd9-db4d-4713-89fa-5d96ba007185,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyd9-db4d-4713-89fa-5d96ba007185,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-06-07T15:27:21.000000000+00:00
mostly65-8b1a-4055-b963-4fc06322411e,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly65-8b1a-4055-b963-4fc06322411e,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly80-52e1-490f-83a9-f6931195d66b,"['Analysis', 'MoStar-Logic']",2024-12-14T21:11:31.000000000+00:00,,,mostly80-52e1-490f-83a9-f6931195d66b,MindLayer:Agent,,0.85,agent_alpha,,,online,6,,,2025-03-12T11:23:16.000000000+00:00
mostly7b-516b-4470-8863-7cb005be365d,"['Analysis', 'MoStar-Logic']",2025-03-03T03:41:47.000000000+00:00,,,mostly7b-516b-4470-8863-7cb005be365d,MindLayer:Agent,,0.85,_RARE_,,,online,6,,,2025-06-09T10:03:21.000000000+00:00
mostlyed-78bc-44c3-a9a7-e9ded699ced9,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyed-78bc-44c3-a9a7-e9ded699ced9,MindLayer:Agent,,0.85,_RARE_,,,online,6,,,2025-03-01T16:31:21.000000000+00:00
mostly63-11cd-42d9-9cc9-44b8fc95bc0e,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly63-11cd-42d9-9cc9-44b8fc95bc0e,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyc1-a80a-4b26-809f-a2ca9ef70bee,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyc1-a80a-4b26-809f-a2ca9ef70bee,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-01-20T11:06:04.000000000+00:00
mostly05-8554-4ec3-9cf6-7952096933d8,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly05-8554-4ec3-9cf6-7952096933d8,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-02-04T09:36:39.000000000+00:00
mostly1b-7c71-4008-8d71-40b5977b0e4e,"['Analysis', 'MoStar-Logic']",2024-10-26T03:44:35.000000000+00:00,,,mostly1b-7c71-4008-8d71-40b5977b0e4e,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-07T15:12:21.000000000+00:00
mostly02-0d3e-4a0e-bf14-2d272afb23ec,"['Analysis', 'MoStar-Logic']",2024-09-27T06:05:06.000000000+00:00,,,mostly02-0d3e-4a0e-bf14-2d272afb23ec,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-03-09T05:06:40.000000000+00:00
mostly6e-6e98-41a1-883d-303bbc6323bd,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly6e-6e98-41a1-883d-303bbc6323bd,MindLayer:Agent,,0.85,_RARE_,,,online,6,,,2025-04-28T16:51:21.000000000+00:00
mostlyf5-3a21-49f9-8641-0bf4caab1a42,"['Analysis', 'MoStar-Logic']",2025-01-16T07:37:08.000000000+00:00,,,mostlyf5-3a21-49f9-8641-0bf4caab1a42,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-02-17T15:13:41.000000000+00:00
mostly86-a7cb-4747-81a2-b31d7e137501,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly86-a7cb-4747-81a2-b31d7e137501,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly67-81d4-486f-a79b-126f4feb83ca,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly67-81d4-486f-a79b-126f4feb83ca,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly15-9daa-4e8e-ac1c-6c71e3a4d20e,"['Analysis', 'MoStar-Logic']",2024-08-29T09:38:12.000000000+00:00,,,mostly15-9daa-4e8e-ac1c-6c71e3a4d20e,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-01-09T18:48:54.000000000+00:00
mostly11-d034-40b4-ab62-7a10d0291b1c,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly11-d034-40b4-ab62-7a10d0291b1c,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly5c-6266-414d-b774-dcb6add5ded7,"['Analysis', 'MoStar-Logic']",2025-03-02T03:11:12.000000000+00:00,,,mostly5c-6266-414d-b774-dcb6add5ded7,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly9c-7f8b-4f0b-bcbd-a9601a14427d,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly9c-7f8b-4f0b-bcbd-a9601a14427d,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-03-27T15:33:14.000000000+00:00
mostly0a-5ca0-4e47-bc9b-da8e9b9f60a3,"['Analysis', 'MoStar-Logic']",2024-10-22T08:10:16.000000000+00:00,,,mostly0a-5ca0-4e47-bc9b-da8e9b9f60a3,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-03-11T13:39:40.000000000+00:00
mostlye7-94d0-4233-9a64-09e55bf0810b,"['Analysis', 'MoStar-Logic']",2025-03-05T08:02:59.000000000+00:00,,,mostlye7-94d0-4233-9a64-09e55bf0810b,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-02-05T21:46:29.000000000+00:00
mostlye2-61c8-4881-82fd-31cfa5e457d4,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlye2-61c8-4881-82fd-31cfa5e457d4,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly0a-d4b0-4e50-a45f-840d62e06c14,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly0a-d4b0-4e50-a45f-840d62e06c14,MindLayer:Agent,,0.85,_RARE_,,,online,6,,,2025-04-09T11:47:12.000000000+00:00
mostlyb9-f73d-416f-9480-23fb27786e88,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyb9-f73d-416f-9480-23fb27786e88,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-01-18T15:49:09.000000000+00:00
mostly56-66ba-4562-9907-01fd0ee66a3d,"['Analysis', 'MoStar-Logic']",2024-12-03T11:58:55.000000000+00:00,,,mostly56-66ba-4562-9907-01fd0ee66a3d,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly0c-cd67-46c6-81f8-49bb544f955e,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly0c-cd67-46c6-81f8-49bb544f955e,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-03-10T12:53:09.000000000+00:00
mostly64-81b9-4397-bdbd-91370bef745b,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly64-81b9-4397-bdbd-91370bef745b,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-03-12T15:11:47.000000000+00:00
mostly7d-b396-4059-9570-13991fdd18d9,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly7d-b396-4059-9570-13991fdd18d9,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,6,,,2025-02-21T10:19:24.000000000+00:00
mostly2b-cbff-44dd-82fc-62014014a5ec,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly2b-cbff-44dd-82fc-62014014a5ec,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,6,,,2025-02-03T17:12:40.000000000+00:00
mostly60-5530-4142-a52e-bdf751982db6,"['Analysis', 'MoStar-Logic']",2024-08-11T20:22:26.000000000+00:00,,,mostly60-5530-4142-a52e-bdf751982db6,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-01-17T08:47:54.000000000+00:00
mostly77-e65a-4055-8717-9f70349c8397,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly77-e65a-4055-8717-9f70349c8397,MindLayer:Agent,,0.85,agent_nlp_core,,,online,7,,,2025-02-17T15:08:41.000000000+00:00
mostly15-c39a-4685-a93c-c4da5f529526,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly15-c39a-4685-a93c-c4da5f529526,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostlya8-34f3-48e4-ab92-94ba5163a502,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlya8-34f3-48e4-ab92-94ba5163a502,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly6f-034c-4b2d-a17a-bc47d2dd3539,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly6f-034c-4b2d-a17a-bc47d2dd3539,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-01-28T05:08:21.000000000+00:00
mostlyd7-d2a6-42c2-b096-e9c2209e744f,"['Analysis', 'MoStar-Logic']",2024-12-27T13:40:41.000000000+00:00,,,mostlyd7-d2a6-42c2-b096-e9c2209e744f,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-02T05:42:03.000000000+00:00
mostly7c-e77e-4667-b201-fcdfd52de699,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly7c-e77e-4667-b201-fcdfd52de699,MindLayer:Agent,,0.85,agent_vision_01,,,online,6,,,2025-04-23T21:50:56.000000000+00:00
mostly08-d8ee-400a-93b7-3cce161ce2bb,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly08-d8ee-400a-93b7-3cce161ce2bb,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-02-08T07:11:57.000000000+00:00
mostly27-bcc3-4c92-b75f-b002f40ddfb1,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly27-bcc3-4c92-b75f-b002f40ddfb1,MindLayer:Agent,,0.85,agent_nlp_core,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostly5a-8459-42b8-bc28-299a9e253caf,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly5a-8459-42b8-bc28-299a9e253caf,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly54-3eab-4be7-8275-6c7df5c9954a,"['Analysis', 'MoStar-Logic']",2024-11-12T03:42:35.000000000+00:00,,,mostly54-3eab-4be7-8275-6c7df5c9954a,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly3d-b2c7-4132-873c-d3ccba4805eb,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly3d-b2c7-4132-873c-d3ccba4805eb,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly2e-71bc-408c-bb55-83a0e0def9ab,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly2e-71bc-408c-bb55-83a0e0def9ab,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly04-779c-4e03-b237-30948eb190c9,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly04-779c-4e03-b237-30948eb190c9,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-03-06T19:12:23.000000000+00:00
mostly50-cb60-43d8-9901-4a663c0383bc,"['Analysis', 'MoStar-Logic']",2024-11-29T08:18:26.000000000+00:00,,,mostly50-cb60-43d8-9901-4a663c0383bc,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyc9-37f4-4041-b3fc-b8de28740bb4,"['Analysis', 'MoStar-Logic']",2024-08-29T06:38:36.000000000+00:00,,,mostlyc9-37f4-4041-b3fc-b8de28740bb4,MindLayer:Agent,,0.85,agent_nlp_core,,,online,6,,,2025-06-09T10:03:21.000000000+00:00
mostly40-6ee0-4f12-adb4-32370a1892eb,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly40-6ee0-4f12-adb4-32370a1892eb,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-01-20T18:19:38.000000000+00:00
mostlyc3-0053-43e1-80e9-7fdf16e46723,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyc3-0053-43e1-80e9-7fdf16e46723,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-02-07T15:21:03.000000000+00:00
mostlya1-139f-4ac8-9a11-ee9372c3dbc7,"['Analysis', 'MoStar-Logic']",2024-10-02T08:48:22.000000000+00:00,,,mostlya1-139f-4ac8-9a11-ee9372c3dbc7,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly28-c0d6-4e73-be8e-96f5589c33b3,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly28-c0d6-4e73-be8e-96f5589c33b3,MindLayer:Agent,,0.85,agent_vision_01,,,online,6,,,2025-01-25T21:42:40.000000000+00:00
mostlye8-c3bd-4965-bec5-ad3497d78fbd,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlye8-c3bd-4965-bec5-ad3497d78fbd,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-07T06:12:22.000000000+00:00
mostly35-fe0c-401a-9446-93722ca6ba3b,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly35-fe0c-401a-9446-93722ca6ba3b,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyc8-0f29-4c3a-9295-1605d278ff99,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyc8-0f29-4c3a-9295-1605d278ff99,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-04-17T15:31:21.000000000+00:00
mostly02-c283-44d8-9f63-d80e7511886b,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly02-c283-44d8-9f63-d80e7511886b,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-01-07T15:12:09.000000000+00:00
mostlyeb-737d-4c5a-bb62-47de245104c8,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyeb-737d-4c5a-bb62-47de245104c8,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostlyca-50e7-4f17-a79f-468fa557755c,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyca-50e7-4f17-a79f-468fa557755c,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly8d-b3bd-45c4-a1dd-72de040b3bc2,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly8d-b3bd-45c4-a1dd-72de040b3bc2,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-06T08:47:44.000000000+00:00
mostlyd8-47db-4e93-bda9-5fb509dcf239,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyd8-47db-4e93-bda9-5fb509dcf239,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-05-06T10:28:15.000000000+00:00
mostlyb5-ff52-4836-a506-9cfaba963f45,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyb5-ff52-4836-a506-9cfaba963f45,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-06-09T10:03:21.000000000+00:00
mostlydf-6568-4782-bd13-14e7ad2ba397,"['Analysis', 'MoStar-Logic']",2025-01-07T13:40:47.000000000+00:00,,,mostlydf-6568-4782-bd13-14e7ad2ba397,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-04-02T16:50:09.000000000+00:00
mostly04-c6f6-4e6d-85fa-39ba727db14b,"['Analysis', 'MoStar-Logic']",2024-08-29T03:40:27.000000000+00:00,,,mostly04-c6f6-4e6d-85fa-39ba727db14b,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,6,,,2025-04-17T05:19:22.000000000+00:00
mostly78-084a-4ebb-9000-a955d7493e5a,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly78-084a-4ebb-9000-a955d7493e5a,MindLayer:Agent,,0.85,agent_alpha,,,_RARE_,7,,,2025-04-14T15:15:54.000000000+00:00
mostlyaf-97d8-4b37-8e41-fd1e8cca5c5c,"['Analysis', 'MoStar-Logic']",2025-01-07T11:21:32.000000000+00:00,,,mostlyaf-97d8-4b37-8e41-fd1e8cca5c5c,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-05-25T19:02:14.000000000+00:00
mostlyc2-98d1-45a5-bd95-07c086d4b3fe,"['Analysis', 'MoStar-Logic']",2025-02-05T13:14:07.000000000+00:00,,,mostlyc2-98d1-45a5-bd95-07c086d4b3fe,MindLayer:Agent,,0.85,agent_nlp_core,,,online,6,,,2025-01-07T16:23:32.000000000+00:00
mostly7f-cfe5-41a4-bde5-e21ec184487d,"['Analysis', 'MoStar-Logic']",2024-08-25T17:34:14.000000000+00:00,,,mostly7f-cfe5-41a4-bde5-e21ec184487d,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly8a-ad73-4d6d-85e0-e0e65bb66c4a,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly8a-ad73-4d6d-85e0-e0e65bb66c4a,MindLayer:Agent,,0.85,agent_alpha,,,online,7,,,2025-01-07T15:49:59.000000000+00:00
mostly00-37d8-4fb5-ae65-32ba64c33f19,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly00-37d8-4fb5-ae65-32ba64c33f19,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-04-02T10:23:51.000000000+00:00
mostlya2-f71f-4719-a288-3c6b35e5e37f,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlya2-f71f-4719-a288-3c6b35e5e37f,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-01-22T19:44:18.000000000+00:00
mostly2e-f2af-4808-b4f8-06ddad60bfb2,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly2e-f2af-4808-b4f8-06ddad60bfb2,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-01-25T16:45:02.000000000+00:00
mostlyd6-032f-4155-ac99-f15be7d0a28d,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyd6-032f-4155-ac99-f15be7d0a28d,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,7,,,2025-03-25T15:37:25.000000000+00:00
mostly92-2727-429f-aba4-5093f99cf0f4,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly92-2727-429f-aba4-5093f99cf0f4,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-06-09T10:03:21.000000000+00:00
mostly95-e4e2-4fec-841f-6acd401f890b,"['Analysis', 'MoStar-Logic']",2024-08-05T03:26:52.000000000+00:00,,,mostly95-e4e2-4fec-841f-6acd401f890b,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-01-16T04:04:57.000000000+00:00
mostlyb5-5f73-44ac-b9f7-5e35d73e7600,"['Analysis', 'MoStar-Logic']",2025-03-03T18:38:08.000000000+00:00,,,mostlyb5-5f73-44ac-b9f7-5e35d73e7600,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-01-21T16:03:34.000000000+00:00
mostlyb1-e3cb-4c04-b2f4-87db3e74b29c,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostlyb1-e3cb-4c04-b2f4-87db3e74b29c,MindLayer:Agent,,0.85,_RARE_,,,online,7,,,2025-01-09T15:29:37.000000000+00:00
mostly94-7feb-4163-b649-c31e0cc1c425,"['Analysis', 'MoStar-Logic']",2025-01-22T08:47:12.000000000+00:00,,,mostly94-7feb-4163-b649-c31e0cc1c425,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostly3c-2331-4b63-afab-f27bad85c96a,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostly3c-2331-4b63-afab-f27bad85c96a,MindLayer:Agent,,0.85,agent_vision_01,,,_RARE_,6,,,2025-03-03T08:11:57.000000000+00:00
mostly74-f3e2-4296-ad40-019f5ebec212,"['Analysis', 'MoStar-Logic']",2024-08-22T03:40:55.000000000+00:00,,,mostly74-f3e2-4296-ad40-019f5ebec212,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-01-09T16:46:14.000000000+00:00
mostly9a-486c-48b5-9278-330ea49b25a7,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly9a-486c-48b5-9278-330ea49b25a7,MindLayer:Agent,,0.85,agent_nlp_core,,,online,6,,,2025-06-09T10:03:21.000000000+00:00
mostlyf3-5493-4867-8279-73b52fce5c05,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyf3-5493-4867-8279-73b52fce5c05,MindLayer:Agent,,0.85,agent_vision_01,,,online,7,,,2025-03-22T16:25:24.000000000+00:00
mostly67-69dd-4254-8eb8-d851bda807ec,"['Analysis', 'MoStar-Logic']",2024-07-29T03:40:12.000000000+00:00,,,mostly67-69dd-4254-8eb8-d851bda807ec,MindLayer:Agent,,0.85,_RARE_,,,_RARE_,7,,,2025-06-09T10:03:21.000000000+00:00
mostlyb7-d30f-4a0c-9e0f-bd31683de75b,"['Analysis', 'MoStar-Logic']",2025-03-05T08:11:47.000000000+00:00,,,mostlyb7-d30f-4a0c-9e0f-bd31683de75b,MindLayer:Agent,,0.85,agent_nlp_core,,,_RARE_,7,,,2025-06-09T06:48:21.000000000+00:00
